Account,AccountDesc,TransDesc,Debit,Credit,Period,JnlNo,JnlDesc,Amount,JnlPrep,JnlAuth,JnlDateTime
00-70-7022,Forex - Realised Diff,123,0,14.42374964432791,2019-12,497,,-14.42374964432791,GL06,AS13,2019-12-29 12:53
00-80-8039,Forex Holding Account,447,0,268.4126406865567,2019-12,497,,-268.4126406865567,GL06,AS13,2019-12-29 12:53
00-70-7022,Forex - Realised Diff,447,268.4126406865567,0,2019-12,497,,268.4126406865567,GL06,AS13,2019-12-29 12:53
00-80-8036,Forex Holding Account,1208,0,843.8490564632602,2019-12,497,,-843.8490564632602,GL06,AS13,2019-12-29 12:53
00-70-7023,Forex - Realised Diff,1208,843.8490564632602,0,2019-12,497,,843.8490564632602,GL06,AS13,2019-12-29 12:53
00-80-8037,Forex Holding Account,849,0,2560.2178462309394,2019-12,497,,-2560.2178462309394,GL06,AS13,2019-12-29 12:53
00-70-7022,Forex - Realised Diff,849,2560.2178462309394,0,2019-12,497,,2560.2178462309394,GL06,AS13,2019-12-29 12:53
00-80-8038,Forex Holding Account,301,0,2972.988596963082,2019-12,497,,-2972.988596963082,GL06,AS13,2019-12-29 12:53
00-70-7022,Forex - Realised Diff,301,2972.988596963082,0,2019-12,497,,2972.988596963082,GL06,AS13,2019-12-29 12:53
00-80-8035,Forex Holding Account,1204,0,7709.250692791586,2019-12,497,,-7709.250692791586,GL06,AS13,2019-12-29 12:53
00-70-7022,Forex - Realised Diff,1204,7709.250692791586,0,2019-12,497,,7709.250692791586,GL06,AS13,2019-12-29 12:53
00-80-8043,Tax Control,XXX,54802.9574872294,0,2019-12,498,,54802.9574872294,ID03,AM04,2019-12-29 16:51
00-80-8044,Tax Input,XZZX,0,54802.9574872294,2019-12,498,,-54802.9574872294,ID03,AM04,2019-12-29 16:51
00-80-8043,Tax Control,XXX,0,70316.06601422116,2019-12,498,,-70316.06601422116,ID03,AM04,2019-12-29 16:51
00-80-8045,Tax Output,ZZXXZ,70316.06601422116,0,2019-12,498,,70316.06601422116,ID03,AM04,2019-12-29 16:51
00-80-8045,Tax Output,ZZXXZ,344602.17953570484,0,2019-12,498,,344602.17953570484,ID03,AM04,2019-12-29 16:51
00-80-8043,Tax Control,XXX,0,344602.17953570484,2019-12,498,,-344602.17953570484,ID03,AM04,2019-12-29 16:51
00-80-8044,Tax Input,XZZX,0,891509.4949266552,2019-12,498,,-891509.4949266552,ID03,AM04,2019-12-29 16:51
00-80-8043,Tax Control,XXX,891509.4949266552,0,2019-12,498,,891509.4949266552,ID03,AM04,2019-12-29 16:51
00-20-2011,Inventory Adjustment,510,1215.5749252937735,0,2019-12,499,,1215.5749252937735,DF18,CH20,2019-12-29 12:24
00-80-8027,Other Stock Costs,ZZZ,0,1215.5749252937735,2019-12,499,,-1215.5749252937735,DF18,CH20,2019-12-29 12:24
00-20-2011,Inventory Adjustment,507,1356.3771708722413,0,2019-12,499,,1356.3771708722413,DF18,CH20,2019-12-29 12:24
00-80-8027,Other Stock Costs,ZZZ,0,1356.3771708722413,2019-12,499,,-1356.3771708722413,DF18,CH20,2019-12-29 12:24
00-20-2011,Inventory Adjustment,513,5512.927110314817,0,2019-12,499,,5512.927110314817,DF18,CH20,2019-12-29 12:24
00-80-8027,Other Stock Costs,ZZZ,0,5512.927110314817,2019-12,499,,-5512.927110314817,DF18,CH20,2019-12-29 12:24
00-20-2011,Inventory Adjustment,500,7732.174218730703,0,2019-12,499,,7732.174218730703,DF18,CH20,2019-12-29 12:24
00-80-8027,Other Stock Costs,ZZZ,0,7732.174218730703,2019-12,499,,-7732.174218730703,DF18,CH20,2019-12-29 12:24
00-20-2011,Inventory Adjustment,504,12119.192208128572,0,2019-12,499,,12119.192208128572,DF18,CH20,2019-12-29 12:24
00-80-8027,Other Stock Costs,ZZZ,0,12119.192208128572,2019-12,499,,-12119.192208128572,DF18,CH20,2019-12-29 12:24
00-20-2011,Inventory Adjustment,495,16946.677490816564,0,2019-12,499,,16946.677490816564,DF18,CH20,2019-12-29 12:24
00-80-8027,Other Stock Costs,ZZZ,0,16946.677490816564,2019-12,499,,-16946.677490816564,DF18,CH20,2019-12-29 12:24
00-20-2011,Inventory Adjustment,516,0,8772.140862333066,2019-1,5,,-8772.140862333066,HV09,AM04,2019-01-29 16:41
00-80-8027,Other Stock Costs,ZZZ,8772.140862333066,0,2019-1,5,,8772.140862333066,HV09,AM04,2019-01-29 16:41
00-20-2012,Inventory Adjustment for Tax,337,12844.479063698425,0,2019-2,50,,12844.479063698425,ID03,AM04,2019-02-28 16:24
00-80-8027,Other Stock Costs,ZZZ,0,12844.479063698425,2019-2,50,,-12844.479063698425,ID03,AM04,2019-02-28 16:24
00-30-3013,CoS Staffing Costs,435,34512.258837385474,0,2019-2,50,,34512.258837385474,ID03,AM04,2019-02-28 16:24
00-80-8027,Other Stock Costs,ZZZ,0,34512.258837385474,2019-2,50,,-34512.258837385474,ID03,AM04,2019-02-28 16:24
00-20-2004,Provision for Obselete Inventory,1214,146687.51399273745,0,2019-12,500,Reverses Jnl 2019-3 Journal No. 371,146687.51399273745,ID03,AM04,2019-12-29 11:17
00-80-8028,Provisions - Stock Write-downs,XZX,0,146687.51399273745,2019-12,500,Reverses Jnl 2019-3 Journal No. 371,-146687.51399273745,ID03,AM04,2019-12-29 11:17
00-80-8033,Provision for Sales Schemes,ZZX,6594.178232399747,0,2019-12,501,Reverses Jnl 2019-3 Journal No. 372,6594.178232399747,GL06,AS13,2019-12-29 07:30
00-10-1002,Provisions - Trade Sales,XXX,0,6594.178232399747,2019-12,501,Reverses Jnl 2019-3 Journal No. 372,-6594.178232399747,GL06,AS13,2019-12-29 07:30
00-80-8033,Provision for Sales Schemes,ZZX,386434.0178859125,0,2019-12,501,Reverses Jnl 2019-3 Journal No. 372,386434.0178859125,GL06,AS13,2019-12-29 07:30
00-10-1001,Trade Sale Recycle Scheme,ZZZ,0,386434.0178859125,2019-12,501,Reverses Jnl 2019-3 Journal No. 372,-386434.0178859125,GL06,AS13,2019-12-29 07:30
00-20-2008,Inventory-Misc. Costs,426,2430.635480015278,0,2019-12,502,,2430.635480015278,DF18,TC01,2019-12-29 10:46
00-20-2009,Inventory-Misc. Costs,426,0,2430.635480015278,2019-12,502,,-2430.635480015278,DF18,TC01,2019-12-29 10:46
00-20-2003,CoS-Inventory,890,0,7821.478689606376,2019-12,502,,-7821.478689606376,DF18,TC01,2019-12-29 10:46
00-20-2009,Inventory-Misc. Costs,890,7821.478689606376,0,2019-12,502,,7821.478689606376,DF18,TC01,2019-12-29 10:46
00-80-8034,Forex Pending,XXXX,52.115618799105285,0,2019-12,503,,52.115618799105285,HV09,SD19,2019-12-29 13:51
00-70-7022,Forex - Realised Diff,302,0,52.115618799105285,2019-12,503,,-52.115618799105285,HV09,SD19,2019-12-29 13:51
00-80-8034,Forex Pending,XXXX,0,53.89529407516122,2019-12,503,,-53.89529407516122,HV09,SD19,2019-12-29 13:51
00-70-7022,Forex - Realised Diff,853,53.89529407516122,0,2019-12,503,,53.89529407516122,HV09,SD19,2019-12-29 13:51
00-70-7023,Forex - Realised Diff,1221,53.89529407516122,0,2019-12,503,,53.89529407516122,HV09,SD19,2019-12-29 13:51
00-80-8034,Forex Pending,XXXX,0,53.89529407516122,2019-12,503,,-53.89529407516122,HV09,SD19,2019-12-29 13:51
00-70-7022,Forex - Realised Diff,1205,0,43.900661692544816,2019-12,503,,-43.900661692544816,HV09,SD19,2019-12-29 13:51
00-80-8034,Forex Pending,XXXX,43.900661692544816,0,2019-12,503,,43.900661692544816,HV09,SD19,2019-12-29 13:51
00-80-8040,Forex Holding Account,123,41.557748480513695,0,2019-12,503,,41.557748480513695,HV09,SD19,2019-12-29 13:51
00-70-7022,Forex - Realised Diff,123,0,41.557748480513695,2019-12,503,,-41.557748480513695,HV09,SD19,2019-12-29 13:51
00-80-8039,Forex Holding Account,447,0,874.8010277792066,2019-12,503,,-874.8010277792066,HV09,SD19,2019-12-29 13:51
00-70-7022,Forex - Realised Diff,447,874.8010277792066,0,2019-12,503,,874.8010277792066,HV09,SD19,2019-12-29 13:51
00-80-8037,Forex Holding Account,849,0,8770.867972522527,2019-12,503,,-8770.867972522527,HV09,SD19,2019-12-29 13:51
00-70-7022,Forex - Realised Diff,849,8770.867972522527,0,2019-12,503,,8770.867972522527,HV09,SD19,2019-12-29 13:51
00-80-8038,Forex Holding Account,301,0,10171.435038631484,2019-12,503,,-10171.435038631484,HV09,SD19,2019-12-29 13:51
00-70-7022,Forex - Realised Diff,301,10171.435038631484,0,2019-12,503,,10171.435038631484,HV09,SD19,2019-12-29 13:51
00-80-8036,Forex Holding Account,1208,0,12117.53370294854,2019-12,503,,-12117.53370294854,HV09,SD19,2019-12-29 13:51
00-70-7023,Forex - Realised Diff,1208,12117.53370294854,0,2019-12,503,,12117.53370294854,HV09,SD19,2019-12-29 13:51
00-80-8035,Forex Holding Account,1204,0,26358.233964612187,2019-12,503,,-26358.233964612187,HV09,SD19,2019-12-29 13:51
00-70-7022,Forex - Realised Diff,1204,26358.233964612187,0,2019-12,503,,26358.233964612187,HV09,SD19,2019-12-29 13:51
00-80-8048,Expenses Control Account,296,0,609.7625597365061,2019-12,504,,-609.7625597365061,DF18,TC01,2019-12-29 16:05
00-70-7021,Discounts - Sales,296,609.7625597365061,0,2019-12,504,,609.7625597365061,DF18,TC01,2019-12-29 16:05
00-80-8049,Accruals,XX123XX999,0,5592.4122150447965,2019-12,505,Reversed By Jnl 2019-9 Journal No. 76,-5592.4122150447965,ID03,AS13,2019-12-29 11:23
00-80-8029,Goods In Transit,ZZZ,5592.4122150447965,0,2019-12,505,Reversed By Jnl 2019-9 Journal No. 76,5592.4122150447965,ID03,AS13,2019-12-29 11:23
00-80-8049,Accruals,XX123XX999,0,103705.99270648234,2019-12,505,Reversed By Jnl 2019-9 Journal No. 76,-103705.99270648234,ID03,AS13,2019-12-29 11:23
00-80-8029,Goods In Transit,ZZZ,103705.99270648234,0,2019-12,505,Reversed By Jnl 2019-9 Journal No. 76,103705.99270648234,ID03,AS13,2019-12-29 11:23
00-80-8049,Accruals,XX123XX999,0,153659.76111001827,2019-12,505,Reversed By Jnl 2019-9 Journal No. 76,-153659.76111001827,ID03,AS13,2019-12-29 11:23
00-80-8029,Goods In Transit,ZZZ,153659.76111001827,0,2019-12,505,Reversed By Jnl 2019-9 Journal No. 76,153659.76111001827,ID03,AS13,2019-12-29 11:23
00-20-2011,Inventory Adjustment,510,845.6433527018876,0,2019-12,506,,845.6433527018876,DF18,TC01,2019-12-29 14:09
00-80-8027,Other Stock Costs,ZZZ,0,845.6433527018876,2019-12,506,,-845.6433527018876,DF18,TC01,2019-12-29 14:09
00-20-2011,Inventory Adjustment,507,1186.6330727639795,0,2019-12,506,,1186.6330727639795,DF18,TC01,2019-12-29 14:09
00-80-8027,Other Stock Costs,ZZZ,0,1186.6330727639795,2019-12,506,,-1186.6330727639795,DF18,TC01,2019-12-29 14:09
00-20-2011,Inventory Adjustment,513,5343.8500471287225,0,2019-12,506,,5343.8500471287225,DF18,TC01,2019-12-29 14:09
00-80-8027,Other Stock Costs,ZZZ,0,5343.8500471287225,2019-12,506,,-5343.8500471287225,DF18,TC01,2019-12-29 14:09
00-20-2011,Inventory Adjustment,500,7843.9468428005275,0,2019-12,506,,7843.9468428005275,DF18,TC01,2019-12-29 14:09
00-80-8027,Other Stock Costs,ZZZ,0,7843.9468428005275,2019-12,506,,-7843.9468428005275,DF18,TC01,2019-12-29 14:09
00-20-2011,Inventory Adjustment,504,11849.203428965584,0,2019-12,506,,11849.203428965584,DF18,TC01,2019-12-29 14:09
00-80-8027,Other Stock Costs,ZZZ,0,11849.203428965584,2019-12,506,,-11849.203428965584,DF18,TC01,2019-12-29 14:09
00-20-2011,Inventory Adjustment,495,16828.721532547028,0,2019-12,506,,16828.721532547028,DF18,TC01,2019-12-29 14:09
00-80-8027,Other Stock Costs,ZZZ,0,16828.721532547028,2019-12,506,,-16828.721532547028,DF18,TC01,2019-12-29 14:09
00-80-8043,Tax Control,XXX,19082.62846326828,0,2019-12,507,,19082.62846326828,GL06,SP18,2019-12-30 14:27
00-80-8044,Tax Input,XZZX,0,19082.62846326828,2019-12,507,,-19082.62846326828,GL06,SP18,2019-12-30 14:27
00-80-8043,Tax Control,XXX,0,20549.906109581738,2019-12,507,,-20549.906109581738,GL06,SP18,2019-12-30 14:27
00-80-8045,Tax Output,ZZXXZ,20549.906109581738,0,2019-12,507,,20549.906109581738,GL06,SP18,2019-12-30 14:27
00-80-8045,Tax Output,ZZXXZ,53548.32345179096,0,2019-12,507,,53548.32345179096,GL06,SP18,2019-12-30 14:27
00-80-8043,Tax Control,XXX,0,53548.32345179096,2019-12,507,,-53548.32345179096,GL06,SP18,2019-12-30 14:27
00-80-8044,Tax Input,XZZX,0,246668.29190361098,2019-12,507,,-246668.29190361098,GL06,SP18,2019-12-30 14:27
00-80-8043,Tax Control,XXX,246668.29190361098,0,2019-12,507,,246668.29190361098,GL06,SP18,2019-12-30 14:27
NA,Professional Services,186,290.89090652134274,0,2019-12,508,,290.89090652134274,ID03,AS13,2019-12-30 10:05
00-80-8048,Expenses Control Account,186,0,290.89090652134274,2019-12,508,,-290.89090652134274,ID03,AS13,2019-12-30 10:05
00-20-2004,Provision for Obselete Inventory,923,13987.060687540696,0,2019-12,509,Reverses Jnl 2019-2 Journal No. 263,13987.060687540696,ID03,TC01,2019-12-30 08:43
00-80-8028,Provisions - Stock Write-downs,XZX,0,13987.060687540696,2019-12,509,Reverses Jnl 2019-2 Journal No. 263,-13987.060687540696,ID03,TC01,2019-12-30 08:43
00-80-8049,Accruals,XX123XX999,2458.103151878864,0,2019-2,51,Reverses Jnl 2019-10 Journal No. 137,2458.103151878864,DF18,AM04,2019-02-28 10:03
00-80-8029,Goods In Transit,ZZZ,0,2458.103151878864,2019-2,51,Reverses Jnl 2019-10 Journal No. 137,-2458.103151878864,DF18,AM04,2019-02-28 10:03
00-80-8049,Accruals,XX123XX999,163568.10239399777,0,2019-2,51,Reverses Jnl 2019-10 Journal No. 137,163568.10239399777,DF18,AM04,2019-02-28 10:03
00-80-8029,Goods In Transit,ZZZ,0,163568.10239399777,2019-2,51,Reverses Jnl 2019-10 Journal No. 137,-163568.10239399777,DF18,AM04,2019-02-28 10:03
00-80-8049,Accruals,XX123XX999,311007.0978834454,0,2019-2,51,Reverses Jnl 2019-10 Journal No. 137,311007.0978834454,DF18,AM04,2019-02-28 10:03
00-80-8029,Goods In Transit,ZZZ,0,311007.0978834454,2019-2,51,Reverses Jnl 2019-10 Journal No. 137,-311007.0978834454,DF18,AM04,2019-02-28 10:03
00-70-7022,Forex - Realised Diff,1205,7.142367509603499,0,2019-12,510,,7.142367509603499,DF18,CH20,2019-12-30 14:15
00-80-8034,Forex Pending,XXXX,0,7.142367509603499,2019-12,510,,-7.142367509603499,DF18,CH20,2019-12-30 14:15
00-70-7023,Forex - Realised Diff,1221,0,7.1592930781841275,2019-12,510,,-7.1592930781841275,DF18,CH20,2019-12-30 14:15
00-80-8034,Forex Pending,XXXX,7.1592930781841275,0,2019-12,510,,7.1592930781841275,DF18,CH20,2019-12-30 14:15
00-80-8034,Forex Pending,XXXX,0,4.366016695797444,2019-12,510,,-4.366016695797444,DF18,CH20,2019-12-30 14:15
00-70-7022,Forex - Realised Diff,302,4.366016695797444,0,2019-12,510,,4.366016695797444,DF18,CH20,2019-12-30 14:15
00-80-8040,Forex Holding Account,123,24.896230720579624,0,2019-12,510,,24.896230720579624,DF18,CH20,2019-12-30 14:15
00-70-7022,Forex - Realised Diff,123,0,24.896230720579624,2019-12,510,,-24.896230720579624,DF18,CH20,2019-12-30 14:15
00-80-8039,Forex Holding Account,447,0,133.75387289136648,2019-12,510,,-133.75387289136648,DF18,CH20,2019-12-30 14:15
00-70-7022,Forex - Realised Diff,447,133.75387289136648,0,2019-12,510,,133.75387289136648,DF18,CH20,2019-12-30 14:15
00-80-8037,Forex Holding Account,849,0,1376.5672565427421,2019-12,510,,-1376.5672565427421,DF18,CH20,2019-12-30 14:15
00-70-7022,Forex - Realised Diff,849,1376.5672565427421,0,2019-12,510,,1376.5672565427421,DF18,CH20,2019-12-30 14:15
00-80-8038,Forex Holding Account,301,0,1615.6065584802627,2019-12,510,,-1615.6065584802627,DF18,CH20,2019-12-30 14:15
00-70-7022,Forex - Realised Diff,301,1615.6065584802627,0,2019-12,510,,1615.6065584802627,DF18,CH20,2019-12-30 14:15
00-80-8036,Forex Holding Account,1208,0,4145.609681773782,2019-12,510,,-4145.609681773782,DF18,CH20,2019-12-30 14:15
00-70-7023,Forex - Realised Diff,1208,4145.609681773782,0,2019-12,510,,4145.609681773782,DF18,CH20,2019-12-30 14:15
00-80-8035,Forex Holding Account,1204,0,4165.55199030906,2019-12,510,,-4165.55199030906,DF18,CH20,2019-12-30 14:15
00-70-7022,Forex - Realised Diff,1204,4165.55199030906,0,2019-12,510,,4165.55199030906,DF18,CH20,2019-12-30 14:15
00-80-8049,Accruals,XX123XX999,56582.869317409175,0,2019-12,511,Reverses Jnl 2019-4 Journal No. 306,56582.869317409175,AM04,AM04,2019-12-30 08:31
00-80-8029,Goods In Transit,ZZZ,0,56582.869317409175,2019-12,511,Reverses Jnl 2019-4 Journal No. 306,-56582.869317409175,AM04,AM04,2019-12-30 08:31
00-80-8049,Accruals,XX123XX999,89338.59511217095,0,2019-12,511,Reverses Jnl 2019-4 Journal No. 306,89338.59511217095,AM04,AM04,2019-12-30 08:31
00-80-8029,Goods In Transit,ZZZ,0,89338.59511217095,2019-12,511,Reverses Jnl 2019-4 Journal No. 306,-89338.59511217095,AM04,AM04,2019-12-30 08:31
00-80-8049,Accruals,XX123XX999,289947.325906248,0,2019-12,511,Reverses Jnl 2019-4 Journal No. 306,289947.325906248,AM04,AM04,2019-12-30 08:31
00-80-8029,Goods In Transit,ZZZ,0,289947.325906248,2019-12,511,Reverses Jnl 2019-4 Journal No. 306,-289947.325906248,AM04,AM04,2019-12-30 08:31
00-80-8043,Tax Control,XXX,0,55681.70941801011,2019-12,512,,-55681.70941801011,ID03,AM04,2019-12-30 14:10
00-80-8044,Tax Input,XZZX,55681.70941801011,0,2019-12,512,,55681.70941801011,ID03,AM04,2019-12-30 14:10
00-80-8043,Tax Control,XXX,84867.57837386265,0,2019-12,512,,84867.57837386265,ID03,AM04,2019-12-30 14:10
00-80-8045,Tax Output,ZZXXZ,0,84867.57837386265,2019-12,512,,-84867.57837386265,ID03,AM04,2019-12-30 14:10
00-80-8045,Tax Output,ZZXXZ,0,346524.4636089012,2019-12,512,,-346524.4636089012,ID03,AM04,2019-12-30 14:10
00-80-8043,Tax Control,XXX,346524.4636089012,0,2019-12,512,,346524.4636089012,ID03,AM04,2019-12-30 14:10
00-80-8044,Tax Input,XZZX,889230.271039871,0,2019-12,512,,889230.271039871,ID03,AM04,2019-12-30 14:10
00-80-8043,Tax Control,XXX,0,889230.271039871,2019-12,512,,-889230.271039871,ID03,AM04,2019-12-30 14:10
00-80-8049,Accruals,XX123XX999,0,1181.9172845761477,2019-12,513,Reversed By Jnl 2019-9 Journal No. 455,-1181.9172845761477,AC04,SD19,2019-12-30 15:34
00-80-8029,Goods In Transit,ZZZ,1181.9172845761477,0,2019-12,513,Reversed By Jnl 2019-9 Journal No. 455,1181.9172845761477,AC04,SD19,2019-12-30 15:34
00-80-8049,Accruals,XX123XX999,0,119404.3945716592,2019-12,513,Reversed By Jnl 2019-9 Journal No. 455,-119404.3945716592,AC04,SD19,2019-12-30 15:34
00-80-8029,Goods In Transit,ZZZ,119404.3945716592,0,2019-12,513,Reversed By Jnl 2019-9 Journal No. 455,119404.3945716592,AC04,SD19,2019-12-30 15:34
00-80-8049,Accruals,XX123XX999,0,126494.1539684546,2019-12,513,Reversed By Jnl 2019-9 Journal No. 455,-126494.1539684546,AC04,SD19,2019-12-30 15:34
00-80-8029,Goods In Transit,ZZZ,126494.1539684546,0,2019-12,513,Reversed By Jnl 2019-9 Journal No. 455,126494.1539684546,AC04,SD19,2019-12-30 15:34
00-40-4015,Shipping,641,0,3111.7245408885924,2019-12,514,,-3111.7245408885924,JC39,AM04,2019-12-30 16:45
00-20-2005,Freight In Purchases,641,3111.7245408885924,0,2019-12,514,,3111.7245408885924,JC39,AM04,2019-12-30 16:45
00-40-4015,Shipping,642,0,3276.841628539637,2019-12,514,,-3276.841628539637,JC39,AM04,2019-12-30 16:45
00-20-2005,Freight In Purchases,642,3276.841628539637,0,2019-12,514,,3276.841628539637,JC39,AM04,2019-12-30 16:45
00-80-8037,Forex Holding Account,848,0,408268.7882739671,2019-12,515,Reversed By Jnl 2019-6 Journal No. 481,-408268.7882739671,DF18,CH20,2019-12-30 07:28
00-80-8034,Forex Pending,XXXX,408268.7882739671,0,2019-12,515,Reversed By Jnl 2019-6 Journal No. 481,408268.7882739671,DF18,CH20,2019-12-30 07:28
00-80-8035,Forex Holding Account,1206,0,931222.479635657,2019-12,515,Reversed By Jnl 2019-6 Journal No. 481,-931222.479635657,DF18,CH20,2019-12-30 07:28
00-80-8034,Forex Pending,XXXX,931222.479635657,0,2019-12,515,Reversed By Jnl 2019-6 Journal No. 481,931222.479635657,DF18,CH20,2019-12-30 07:28
00-80-8034,Forex Pending,XXXX,0,6.808824770860374,2019-12,516,,-6.808824770860374,GL06,CH20,2019-12-30 07:01
00-70-7022,Forex - Realised Diff,302,6.808824770860374,0,2019-12,516,,6.808824770860374,GL06,CH20,2019-12-30 07:01
00-70-7022,Forex - Realised Diff,1205,0,6.808824770860374,2019-12,516,,-6.808824770860374,GL06,CH20,2019-12-30 07:01
00-70-7023,Forex - Realised Diff,1221,0,6.808824770860374,2019-12,516,,-6.808824770860374,GL06,CH20,2019-12-30 07:01
00-80-8034,Forex Pending,XXXX,6.808824770860374,0,2019-12,516,,6.808824770860374,GL06,CH20,2019-12-30 07:01
00-80-8034,Forex Pending,XXXX,6.808824770860374,0,2019-12,516,,6.808824770860374,GL06,CH20,2019-12-30 07:01
00-80-8034,Forex Pending,XXXX,0,10.477925516683609,2019-12,516,,-10.477925516683609,GL06,CH20,2019-12-30 07:01
00-70-7022,Forex - Realised Diff,853,10.477925516683609,0,2019-12,516,,10.477925516683609,GL06,CH20,2019-12-30 07:01
00-80-8040,Forex Holding Account,123,22.585708735156803,0,2019-12,516,,22.585708735156803,GL06,CH20,2019-12-30 07:01
00-70-7022,Forex - Realised Diff,123,0,22.585708735156803,2019-12,516,,-22.585708735156803,GL06,CH20,2019-12-30 07:01
00-80-8039,Forex Holding Account,447,0,242.6932694801502,2019-12,516,,-242.6932694801502,GL06,CH20,2019-12-30 07:01
00-70-7022,Forex - Realised Diff,447,242.6932694801502,0,2019-12,516,,242.6932694801502,GL06,CH20,2019-12-30 07:01
00-80-8036,Forex Holding Account,1208,0,848.9772627517954,2019-12,516,,-848.9772627517954,GL06,CH20,2019-12-30 07:01
00-70-7023,Forex - Realised Diff,1208,848.9772627517954,0,2019-12,516,,848.9772627517954,GL06,CH20,2019-12-30 07:01
00-80-8037,Forex Holding Account,849,0,2565.4996692427994,2019-12,516,,-2565.4996692427994,GL06,CH20,2019-12-30 07:01
00-70-7022,Forex - Realised Diff,849,2565.4996692427994,0,2019-12,516,,2565.4996692427994,GL06,CH20,2019-12-30 07:01
00-80-8038,Forex Holding Account,301,0,2984.585782570988,2019-12,516,,-2984.585782570988,GL06,CH20,2019-12-30 07:01
00-70-7022,Forex - Realised Diff,301,2984.585782570988,0,2019-12,516,,2984.585782570988,GL06,CH20,2019-12-30 07:01
00-80-8035,Forex Holding Account,1204,0,7684.35777128255,2019-12,516,,-7684.35777128255,GL06,CH20,2019-12-30 07:01
00-70-7022,Forex - Realised Diff,1204,7684.35777128255,0,2019-12,516,,7684.35777128255,GL06,CH20,2019-12-30 07:01
00-80-8027,Other Stock Costs,ZZZ,0,635.971694721803,2019-12,517,,-635.971694721803,CH20,SD19,2019-12-30 16:57
00-20-2011,Inventory Adjustment,622,635.971694721803,0,2019-12,517,,635.971694721803,CH20,SD19,2019-12-30 16:57
00-80-8027,Other Stock Costs,ZZZ,4753.391596580744,0,2019-12,517,,4753.391596580744,CH20,SD19,2019-12-30 16:57
00-20-2011,Inventory Adjustment,624,0,4753.391596580744,2019-12,517,,-4753.391596580744,CH20,SD19,2019-12-30 16:57
00-20-2011,Inventory Adjustment,626,0,15135.657086134292,2019-12,517,,-15135.657086134292,CH20,SD19,2019-12-30 16:57
00-80-8027,Other Stock Costs,ZZZ,15135.657086134292,0,2019-12,517,,15135.657086134292,CH20,SD19,2019-12-30 16:57
00-80-8043,Tax Control,XXX,60003.20425902694,0,2019-12,518,,60003.20425902694,CH20,CH20,2019-12-30 12:19
00-80-8044,Tax Input,XZZX,0,60003.20425902694,2019-12,518,,-60003.20425902694,CH20,CH20,2019-12-30 12:19
00-80-8043,Tax Control,XXX,0,83244.25874474853,2019-12,518,,-83244.25874474853,CH20,CH20,2019-12-30 12:19
00-80-8045,Tax Output,ZZXXZ,83244.25874474853,0,2019-12,518,,83244.25874474853,CH20,CH20,2019-12-30 12:19
00-80-8045,Tax Output,ZZXXZ,341392.010105814,0,2019-12,518,,341392.010105814,CH20,CH20,2019-12-30 12:19
00-80-8043,Tax Control,XXX,0,341392.010105814,2019-12,518,,-341392.010105814,CH20,CH20,2019-12-30 12:19
00-80-8044,Tax Input,XZZX,0,880116.7543007671,2019-12,518,,-880116.7543007671,CH20,CH20,2019-12-30 12:19
00-80-8043,Tax Control,XXX,880116.7543007671,0,2019-12,518,,880116.7543007671,CH20,CH20,2019-12-30 12:19
00-80-8034,Forex Pending,XXXX,12.988209797292948,0,2019-12,519,,12.988209797292948,ID03,AM04,2019-12-30 16:10
00-70-7022,Forex - Realised Diff,302,0,12.988209797292948,2019-12,519,,-12.988209797292948,ID03,AM04,2019-12-30 16:10
00-80-8034,Forex Pending,XXXX,0,5.536877694278956,2019-12,519,,-5.536877694278956,ID03,AM04,2019-12-30 16:10
00-70-7022,Forex - Realised Diff,853,5.536877694278956,0,2019-12,519,,5.536877694278956,ID03,AM04,2019-12-30 16:10
00-70-7023,Forex - Realised Diff,1221,5.536877694278956,0,2019-12,519,,5.536877694278956,ID03,AM04,2019-12-30 16:10
00-80-8034,Forex Pending,XXXX,0,5.536877694278956,2019-12,519,,-5.536877694278956,ID03,AM04,2019-12-30 16:10
00-70-7022,Forex - Realised Diff,1205,0,38.626746851429345,2019-12,519,,-38.626746851429345,ID03,AM04,2019-12-30 16:10
00-80-8034,Forex Pending,XXXX,38.626746851429345,0,2019-12,519,,38.626746851429345,ID03,AM04,2019-12-30 16:10
00-80-8040,Forex Holding Account,123,152.57199364230036,0,2019-12,519,,152.57199364230036,ID03,AM04,2019-12-30 16:10
00-70-7022,Forex - Realised Diff,123,0,152.57199364230036,2019-12,519,,-152.57199364230036,ID03,AM04,2019-12-30 16:10
00-80-8039,Forex Holding Account,447,0,828.3206022947281,2019-12,519,,-828.3206022947281,ID03,AM04,2019-12-30 16:10
00-70-7022,Forex - Realised Diff,447,828.3206022947281,0,2019-12,519,,828.3206022947281,ID03,AM04,2019-12-30 16:10
00-80-8037,Forex Holding Account,849,0,8748.443232764974,2019-12,519,,-8748.443232764974,ID03,AM04,2019-12-30 16:10
00-70-7022,Forex - Realised Diff,849,8748.443232764974,0,2019-12,519,,8748.443232764974,ID03,AM04,2019-12-30 16:10
00-80-8038,Forex Holding Account,301,0,10220.468606043309,2019-12,519,,-10220.468606043309,ID03,AM04,2019-12-30 16:10
00-70-7022,Forex - Realised Diff,301,10220.468606043309,0,2019-12,519,,10220.468606043309,ID03,AM04,2019-12-30 16:10
